customer_id,churn,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,charges_daily,charges_monthly,charges_total,charges_monthly_seg,charges_total_seg,tenure_seg
8007-YYPWD,0,Female,0,0,0,15,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),0.84,25.05,369.1,Bajo,Bajo,Intermedio
8008-ESFLK,0,Female,0,1,0,53,1,0,Fiber optic,1,1,1,1,1,1,One year,0,Electronic check,3.68,110.5,5835.5,Alto,Alto,Leal
8008-HAWED,1,Male,0,0,0,14,0,No phone service,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,1.69,50.75,712.75,Medio-bajo,Medio-bajo,Intermedio
8008-OTEZX,0,Female,0,1,1,35,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0.65,19.65,708.8,Bajo,Medio-bajo,Intermedio
8010-EZLOU,1,Male,1,0,0,15,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,2.67,80.2,1217.25,Medio-alto,Medio-bajo,Intermedio
8012-SOUDQ,0,Female,1,0,0,43,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,3.01,90.25,3838.75,Alto,Alto,Leal
8015-IHCGW,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,3.85,115.5,8425.15,Alto,Alto,Muy leal
8016-NCFVO,0,Male,1,0,0,55,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,3.88,116.5,6382.55,Alto,Alto,Leal
8016-ZMGMO,0,Female,1,1,0,66,1,1,DSL,0,1,1,0,1,0,One year,1,Bank transfer (automatic),2.36,70.85,4738.85,Medio-alto,Alto,Muy leal
8017-LXHFA,1,Female,1,0,0,23,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,3.16,94.75,2293.6,Alto,Medio-alto,Intermedio
8017-UVSZU,0,Female,0,1,0,40,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),1.89,56.6,2379.1,Medio-bajo,Medio-alto,Leal
8019-ENHXU,1,Male,0,1,0,42,1,1,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Electronic check,3.32,99.45,4138.05,Alto,Alto,Leal
8020-BWHYL,1,Female,1,0,0,15,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),2.51,75.3,1147.45,Medio-alto,Medio-bajo,Intermedio
8022-BECSI,0,Male,0,0,0,22,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0.65,19.6,422.5,Bajo,Medio-bajo,Intermedio
8023-QHAIO,0,Female,1,1,0,56,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),2.56,76.85,4275.75,Medio-alto,Alto,Leal
8024-XNAFQ,0,Female,1,0,0,72,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),3.58,107.4,7748.75,Alto,Alto,Muy leal
8028-PNXHQ,0,Male,0,1,1,62,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),0.81,24.25,1424.6,Bajo,Medio-alto,Muy leal
8029-XYPWT,0,Male,1,1,0,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),3.84,115.05,8016.6,Alto,Alto,Muy leal
8033-ATFAS,0,Female,0,1,1,39,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Mailed check,2.0,59.85,2341.5,Medio-bajo,Medio-alto,Leal
8033-VCZGH,0,Male,0,1,0,50,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Electronic check,3.47,103.95,5231.3,Alto,Alto,Leal
8034-RYTVV,0,Female,0,0,0,55,1,1,Fiber optic,1,0,1,0,0,0,One year,1,Credit card (automatic),2.81,84.25,4589.85,Medio-alto,Alto,Leal
8035-BUYVG,1,Male,0,1,0,40,0,No phone service,DSL,1,1,1,0,0,0,One year,1,Electronic check,1.41,42.35,1716.45,Medio-bajo,Medio-alto,Leal
8035-PWSEV,0,Female,0,0,0,6,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,2.98,89.25,487.05,Medio-alto,Medio-bajo,Nuevo
8039-ACLPL,0,Female,0,1,1,72,1,0,DSL,1,1,1,0,0,1,Two year,0,Credit card (automatic),2.29,68.75,4888.2,Medio-bajo,Alto,Muy leal
8039-EQPIM,0,Male,0,1,0,69,0,No phone service,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),2.01,60.25,4055.5,Medio-bajo,Alto,Muy leal
8040-MNRTF,0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,2.37,71.1,71.1,Medio-alto,Bajo,Nuevo
8041-TMEID,0,Male,1,1,0,63,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),3.62,108.5,6991.9,Alto,Alto,Muy leal
8042-JVNFH,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,2.38,71.35,71.35,Medio-alto,Bajo,Nuevo
8042-RNLKO,0,Male,0,0,0,66,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),0.85,25.45,1699.15,Bajo,Medio-alto,Muy leal
8043-PNYSD,0,Male,0,1,1,63,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.65,19.55,1245.6,Bajo,Medio-bajo,Muy leal
8044-BGWPI,0,Male,0,1,1,12,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,0.7,21.15,306.05,Bajo,Bajo,Nuevo
8046-DNVTL,0,Male,0,1,0,62,0,No phone service,DSL,1,1,0,1,0,0,Two year,1,Credit card (automatic),1.29,38.6,2345.55,Medio-bajo,Medio-alto,Muy leal
8048-DSDFQ,0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.67,20.2,20.2,Bajo,Bajo,Nuevo
8049-WJCLQ,0,Male,0,1,1,10,1,0,DSL,0,0,1,0,1,0,Month-to-month,0,Mailed check,2.01,60.2,563.5,Medio-bajo,Medio-bajo,Nuevo
8050-DVOJX,0,Male,1,0,0,49,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),2.71,81.35,4060.9,Medio-alto,Alto,Leal
8050-WYBND,0,Female,0,0,1,22,0,No phone service,DSL,0,0,1,0,1,1,One year,1,Credit card (automatic),1.65,49.45,1031.4,Medio-bajo,Medio-bajo,Intermedio
8050-XGRVL,0,Female,0,1,1,62,1,0,DSL,1,0,1,0,0,0,One year,0,Credit card (automatic),1.82,54.75,3425.35,Medio-bajo,Medio-alto,Muy leal
8051-HJRLT,1,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,2.35,70.55,70.55,Medio-alto,Bajo,Nuevo
8053-WWDRO,1,Female,0,1,0,6,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),0.65,19.5,146.3,Bajo,Bajo,Nuevo
8058-DMYRU,0,Male,1,0,0,54,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,3.0,90.05,4931.8,Alto,Alto,Leal
8058-INTPH,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,2.66,79.65,79.65,Medio-alto,Bajo,Nuevo
8058-JMEQO,1,Female,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,2.82,84.45,762.5,Medio-alto,Medio-bajo,Nuevo
8059-UDZFY,0,Female,1,0,1,33,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),3.51,105.35,3465.05,Alto,Medio-alto,Intermedio
8060-HIWJJ,0,Male,0,0,0,64,1,1,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),2.88,86.55,5632.55,Medio-alto,Alto,Muy leal
8062-YBDOE,1,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,2.32,69.65,69.65,Medio-bajo,Bajo,Nuevo
8063-GBATB,1,Female,1,0,0,27,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,2.84,85.25,2287.25,Medio-alto,Medio-alto,Intermedio
8063-RJYNF,1,Male,0,0,0,16,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,3.14,94.25,1483.25,Alto,Medio-alto,Intermedio
8064-RAVOH,0,Male,0,0,1,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,1.66,49.85,49.85,Medio-bajo,Bajo,Nuevo
8065-BVEPF,0,Male,1,0,0,65,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),3.3,99.1,6496.15,Alto,Alto,Muy leal
8065-QBYTO,0,Female,1,0,0,71,1,1,Fiber optic,1,1,0,1,1,0,One year,1,Credit card (automatic),3.32,99.65,7181.25,Alto,Alto,Muy leal
8065-YKXKD,1,Female,0,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,2.49,74.75,799.65,Medio-alto,Medio-bajo,Nuevo
8066-POXGX,1,Female,0,0,0,13,0,No phone service,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,1.17,35.1,446.1,Bajo,Medio-bajo,Intermedio
8067-NIOYM,0,Female,0,1,1,24,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),0.7,21.1,490.65,Bajo,Medio-bajo,Intermedio
8069-RHUXK,0,Female,0,1,1,67,0,No phone service,DSL,1,0,0,1,0,0,Two year,0,Credit card (automatic),1.19,35.7,2545.7,Medio-bajo,Medio-alto,Muy leal
8069-YQQAJ,0,Male,0,0,0,14,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,1.04,31.1,419.7,Bajo,Medio-bajo,Intermedio
8070-AAWZP,0,Male,1,1,0,24,0,No phone service,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,1.14,34.25,828.2,Bajo,Medio-bajo,Intermedio
8071-SBTRN,0,Female,0,0,0,70,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Mailed check,3.7,111.15,7737.55,Alto,Alto,Muy leal
8073-IJDCM,1,Female,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,0.68,20.3,20.3,Bajo,Bajo,Nuevo
8075-GXIUB,0,Male,1,1,0,9,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),0.66,19.85,183.15,Bajo,Bajo,Nuevo
8076-FEZKJ,0,Male,0,0,0,10,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0.65,19.5,225.85,Bajo,Bajo,Nuevo
8079-XRJRS,1,Male,0,1,0,65,1,1,Fiber optic,1,1,1,0,0,0,One year,0,Electronic check,2.99,89.75,5769.6,Medio-alto,Alto,Muy leal
8080-DDEMJ,1,Male,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,1.5,45.1,45.1,Medio-bajo,Bajo,Nuevo
8080-POTJR,0,Female,0,0,0,30,1,1,DSL,1,0,1,0,1,1,One year,1,Credit card (automatic),2.64,79.3,2427.1,Medio-alto,Medio-alto,Intermedio
8082-GHXOP,0,Male,0,0,1,13,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,1.47,44.0,659.35,Medio-bajo,Medio-bajo,Intermedio
8083-YTZES,1,Male,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,2.48,74.35,265.35,Medio-alto,Bajo,Nuevo
8084-OIVBS,0,Female,0,0,0,11,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0.67,20.0,211.95,Bajo,Bajo,Nuevo
8085-MSNLK,0,Female,0,1,0,62,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Mailed check,3.8,113.95,6891.4,Alto,Alto,Muy leal
8086-OVPWV,1,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,2.67,80.2,181.1,Medio-alto,Bajo,Nuevo
8087-LGYHQ,0,Male,0,0,0,9,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,3.14,94.05,811.65,Alto,Medio-bajo,Nuevo
8089-UZWLX,0,Female,1,0,0,71,1,1,Fiber optic,0,0,1,0,1,1,Two year,0,Bank transfer (automatic),3.47,104.05,7413.55,Alto,Alto,Muy leal
8091-TTVAX,0,Male,0,1,0,58,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Credit card (automatic),3.34,100.35,5681.1,Alto,Alto,Leal
8092-NLTGF,0,Male,0,0,0,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),0.82,24.75,1777.6,Bajo,Medio-alto,Muy leal
8095-WANWK,0,Female,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,1.51,45.25,428.7,Medio-bajo,Medio-bajo,Nuevo
8096-LOIST,0,Female,0,0,0,19,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,1.87,56.2,1093.4,Medio-bajo,Medio-bajo,Intermedio
8097-OMULG,0,Male,0,1,1,59,1,0,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),2.56,76.75,4541.9,Medio-alto,Alto,Leal
8097-VBQTZ,0,Male,0,0,0,54,1,0,DSL,1,1,0,1,1,0,Month-to-month,1,Mailed check,2.33,69.9,3883.3,Medio-bajo,Alto,Leal
8098-LLAZX,1,Female,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,3.18,95.45,396.1,Alto,Bajo,Nuevo
8098-TDCBU,0,Female,0,1,0,42,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,0.84,25.25,1108.2,Bajo,Medio-bajo,Leal
8099-MZPUJ,0,Male,0,1,1,48,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),3.73,111.8,5443.65,Alto,Alto,Leal
8100-HZZLJ,0,Female,0,0,1,43,1,0,DSL,1,1,0,0,0,1,Month-to-month,1,Electronic check,2.13,63.95,2737.05,Medio-bajo,Medio-alto,Leal
8100-PNJMH,0,Male,0,1,1,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),2.96,88.85,6132.7,Medio-alto,Alto,Muy leal
8104-OSKWT,0,Female,0,0,0,12,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,2.66,79.8,1001.2,Medio-alto,Medio-bajo,Nuevo
8106-GWQOK,0,Male,0,1,0,38,0,No phone service,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),2.0,60.0,2193.2,Medio-bajo,Medio-alto,Leal
8107-KNCIM,0,Male,1,1,0,14,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,2.5,75.1,1013.35,Medio-alto,Medio-bajo,Intermedio
8107-RZLNV,0,Male,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),3.54,106.3,7565.35,Alto,Alto,Muy leal
8108-UXRQN,0,Female,0,1,1,11,0,No phone service,DSL,1,0,0,0,1,1,Month-to-month,0,Electronic check,1.68,50.55,565.35,Medio-bajo,Medio-bajo,Nuevo
8109-YUOHE,0,Male,0,0,0,17,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,1.87,56.1,946.95,Medio-bajo,Medio-bajo,Intermedio
8111-BKVDS,0,Female,0,0,0,10,0,No phone service,DSL,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),1.36,40.7,449.3,Medio-bajo,Medio-bajo,Nuevo
8111-RKSPX,1,Male,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),2.41,72.2,305.55,Medio-alto,Bajo,Nuevo
8111-SLLHI,1,Male,1,1,0,39,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,3.52,105.65,4284.8,Alto,Alto,Leal
8118-LSUEL,1,Male,1,0,0,23,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,3.55,106.4,2483.5,Alto,Medio-alto,Intermedio
8118-TJAFG,0,Male,0,1,1,9,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,3.38,101.5,906.85,Alto,Medio-bajo,Nuevo
8120-JDCAM,0,Male,0,1,1,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,2.32,69.55,284.9,Medio-bajo,Bajo,Nuevo
8123-QBNAZ,0,Female,0,1,1,36,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Credit card (automatic),3.48,104.5,3684.95,Alto,Medio-alto,Intermedio
8124-NZVGJ,0,Female,0,0,0,6,0,No phone service,DSL,0,0,0,1,1,1,One year,1,Mailed check,1.64,49.25,255.6,Medio-bajo,Bajo,Nuevo
8125-QPFJD,0,Female,0,1,0,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),2.83,84.9,6065.3,Medio-alto,Alto,Muy leal
8128-YVJRG,1,Female,0,0,0,7,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,2.66,79.65,604.7,Medio-alto,Medio-bajo,Nuevo
8129-GMVGI,0,Female,0,1,1,56,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.67,20.05,1090.1,Bajo,Medio-bajo,Leal
8132-YPVBX,0,Female,0,0,0,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Mailed check,2.86,85.95,514.6,Medio-alto,Medio-bajo,Nuevo
8133-ANHHJ,0,Female,1,0,0,49,1,1,Fiber optic,1,1,1,1,0,1,One year,0,Bank transfer (automatic),3.43,103.0,5166.2,Alto,Alto,Leal
8138-EALND,0,Male,0,0,0,15,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.66,19.75,311.6,Bajo,Bajo,Intermedio
8143-ETQTI,0,Female,0,1,1,23,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,0.65,19.65,451.55,Bajo,Medio-bajo,Intermedio
8144-DGHXP,0,Female,0,0,0,54,1,0,DSL,1,0,1,1,1,1,Two year,0,Electronic check,2.69,80.6,4299.95,Medio-alto,Alto,Leal
8146-QQKZH,0,Female,0,1,0,71,1,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),2.73,81.85,5924.4,Medio-alto,Alto,Muy leal
8148-BPLZQ,0,Male,0,0,0,34,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,1.66,49.8,1734.2,Medio-bajo,Medio-alto,Intermedio
8148-NLEGT,0,Female,0,1,1,42,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,0.76,22.95,1014.25,Bajo,Medio-bajo,Leal
8148-WOCMK,0,Male,0,1,1,8,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0.65,19.6,125.0,Bajo,Bajo,Nuevo
8149-AIQCG,0,Male,0,0,0,39,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),2.44,73.15,2730.85,Medio-alto,Medio-alto,Leal
8149-RSOUN,1,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,3.13,93.85,93.85,Alto,Bajo,Nuevo
8150-QUDFX,0,Male,0,0,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.66,19.85,51.6,Bajo,Bajo,Nuevo
8152-UOBNY,0,Female,1,0,0,50,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,3.56,106.8,5347.95,Alto,Alto,Leal
8152-VETUR,0,Female,0,1,0,72,1,1,Fiber optic,0,1,0,0,1,1,Two year,1,Credit card (automatic),3.26,97.7,6869.7,Alto,Alto,Muy leal
8155-IBNHG,1,Female,0,1,0,24,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),2.51,75.4,1747.85,Medio-alto,Medio-alto,Intermedio
8158-WPEZG,0,Male,0,0,0,11,0,No phone service,DSL,0,1,0,1,0,0,Month-to-month,1,Electronic check,1.19,35.65,425.1,Medio-bajo,Medio-bajo,Nuevo
8160-HOWOX,0,Female,0,0,0,7,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,2.23,66.85,458.1,Medio-bajo,Medio-bajo,Nuevo
8161-QYMTT,0,Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,3.14,94.1,701.3,Alto,Medio-bajo,Nuevo
8164-OCKUJ,0,Female,0,1,1,59,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.69,20.6,1286.0,Bajo,Medio-bajo,Leal
8165-CBKXO,0,Male,0,1,1,66,0,No phone service,DSL,0,1,1,0,1,1,Two year,1,Credit card (automatic),1.89,56.75,3708.4,Medio-bajo,Medio-alto,Muy leal
8165-ZJRNM,0,Female,0,1,1,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),0.79,23.75,1679.25,Bajo,Medio-alto,Muy leal
8166-ORCHU,0,Male,1,1,0,33,1,0,Fiber optic,1,1,0,1,0,1,One year,1,Electronic check,3.12,93.55,3055.5,Alto,Medio-alto,Intermedio
8166-ZZTFS,1,Female,1,1,0,66,1,1,DSL,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),2.68,80.55,5265.1,Medio-alto,Alto,Muy leal
8167-GJLRN,0,Male,0,0,0,3,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,1.01,30.4,82.15,Bajo,Bajo,Nuevo
8168-UQWWF,1,Female,0,0,0,11,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),3.26,97.85,1105.4,Alto,Medio-bajo,Nuevo
8169-SAEJD,0,Male,1,1,0,69,0,No phone service,DSL,1,1,0,0,1,1,Two year,0,Credit card (automatic),1.88,56.55,3952.65,Medio-bajo,Alto,Muy leal
8173-RXAYP,0,Female,0,1,1,24,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.66,19.7,452.55,Bajo,Medio-bajo,Intermedio
8174-LNWMW,0,Female,0,0,0,31,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0.7,20.9,689.35,Bajo,Medio-bajo,Intermedio
8174-TBVCF,0,Female,0,1,0,70,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),3.16,94.8,6859.05,Alto,Alto,Muy leal
8178-EYZUO,1,Male,0,0,0,46,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,3.12,93.7,4154.8,Alto,Alto,Leal
8180-AKMJV,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),1.48,44.55,44.55,Medio-bajo,Bajo,Nuevo
8181-YHCMF,0,Female,0,1,1,68,0,No phone service,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),2.01,60.3,4109.0,Medio-bajo,Alto,Muy leal
8182-BJDSI,1,Female,0,0,0,28,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,3.0,89.95,2625.55,Alto,Medio-alto,Intermedio
8182-PNAGI,1,Male,0,0,0,12,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),1.68,50.25,593.75,Medio-bajo,Medio-bajo,Nuevo
8183-ONMXC,1,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,2.69,80.75,159.45,Medio-alto,Bajo,Nuevo
8184-WMOFI,0,Male,0,1,1,62,1,0,DSL,1,0,1,1,0,1,One year,0,Credit card (automatic),2.38,71.4,4487.3,Medio-alto,Alto,Muy leal
8185-UPYBR,1,Male,0,1,0,6,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,2.52,75.5,438.0,Medio-alto,Medio-bajo,Nuevo
8189-DUKMV,0,Female,0,1,0,4,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),0.68,20.5,79.05,Bajo,Bajo,Nuevo
8189-HBVRW,0,Female,0,0,0,53,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Electronic check,3.03,90.8,4921.2,Alto,Alto,Leal
8189-XRIKE,0,Female,1,0,0,32,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,3.03,90.95,2897.95,Alto,Medio-alto,Intermedio
8190-ZTQFB,0,Male,0,0,0,41,0,No phone service,DSL,0,0,1,0,1,1,One year,1,Electronic check,1.71,51.35,2075.1,Medio-bajo,Medio-alto,Leal
8191-XWSZG,0,Female,0,0,0,52,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0.69,20.65,1022.95,Bajo,Medio-bajo,Leal
8194-PEEBY,0,Female,0,1,1,24,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0.66,19.9,533.5,Bajo,Medio-bajo,Intermedio
8197-BFWVU,0,Female,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),3.11,93.25,6688.95,Alto,Alto,Muy leal
8198-RKSZG,0,Female,0,1,1,14,1,1,DSL,0,1,0,1,1,1,Month-to-month,0,Credit card (automatic),2.68,80.45,1137.05,Medio-alto,Medio-bajo,Intermedio
8199-ZLLSA,1,Male,0,0,0,67,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),3.94,118.35,7804.15,Alto,Alto,Muy leal
8200-KLNYW,0,Female,0,1,0,21,1,0,DSL,1,0,1,1,1,1,One year,0,Mailed check,2.7,80.9,1714.95,Medio-alto,Medio-alto,Intermedio
8200-LGKSR,0,Male,0,1,0,71,1,1,DSL,1,0,1,1,1,1,Two year,0,Electronic check,2.77,83.2,6126.1,Medio-alto,Alto,Muy leal
8201-AAXCB,0,Male,0,1,1,25,1,1,DSL,0,0,0,0,1,0,Month-to-month,0,Electronic check,2.01,60.35,1404.65,Medio-bajo,Medio-alto,Intermedio
8203-XJZRC,0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.68,20.25,20.25,Bajo,Bajo,Nuevo
8204-TIFGJ,0,Female,0,0,0,23,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),0.68,20.3,470.6,Bajo,Medio-bajo,Intermedio
